,Unnamed: 0,tweet_id,user_username,text,created_at,conversation_id,lang,possibly_sensitive,author_id,source,in_reply_to_user_id,user_verified,user_profile_image_url,user_name,user_protected,user_created_at,user_location,user_description,user_url,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,Code,sourcetweet_lang,sourcetweet_author_id,Self-organization,SO code,Building community,BC code,Broadening the counterpublic,BtC code,Creating change in math,CCM code,SJEDI,SJEDI code,CODER,all codes,User Name,Display Name,In JMM 2020 Program?,In JMM 2021 Program,Too anonymous to determine,Organization
30,121,1.21748E+18,sbagley,"Diversity as a paradigm is one more way to center, privilege, and benefit whiteness. #DisruptJMM https://t.co/uytwIWE3gc https://t.co/ZXWGg62mDo",2020-01-15T16:20:10.000Z,1.21748E+18,en,FALSE,22891502,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1164918681106673665/Q4vMIIwV_normal.jpg,Dr Spencer Bagley 🎃🍂🏳️‍🌈,FALSE,2009-03-05T06:46:59.000Z,"Salt Lake City, UT","Westminster College | MAA Project NExT | OUTinSTEM | Math, believing women, politics, sports, knitting. Trans equity now. Black lives matter. He/him.",https://t.co/wlGzdugP0O,7.59291E+17,1,8,0,45619,36,2328,442,quoted,1.21748E+18,"#disruptJMM Why do we engage in equity, inclusion, and diversity initiatives? Who really benefits?","JEDI, motivation",en,31611970,0,,1,BC impact,0,,0,,1,power; bipoc,DL,BC impact;bipoc;power,sbagley,Dr Spencer Bagley 🎃🍂🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
31,123,1.21748E+18,HthrLynnJ,"A challenge from @LoboWithACause to consider “why” diversity and inclusion.
Reference to a blog post from @DingleTeach 
#disruptJMM #JMM2020 
https://t.co/LiFa4hTULO https://t.co/Eu4h7NHiRE",2020-01-15T16:14:54.000Z,1.21748E+18,en,FALSE,310055182,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1445495679619588097/7TzG-4Lb_normal.jpg,Dr. Heather Lynn Johnson,FALSE,2011-06-03T03:45:54.000Z,"Denver, CO",Associate Professor @CUDenverEd _ Math reasoning is more important than answer finding _ #PAEMST '03 _ She/Her _ CMT Editor @cctmath _ #BLM #MTBoS,https://t.co/YvOSkIyfay,1.35781E+18,3,8,0,12720,105,1912,1014,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers,0,,1,representation,RR,amplification;influencers;representation;talk support,HthrLynnJ,Dr. Heather Lynn Johnson,FALSE,FALSE,FALSE,FALSE
32,124,1.21748E+18,fra_berni,"Dr Tsinnajinnie (@LoboWithACause) begins quoting @pwr2dppl’s tweet and blog post inviting attendees to #DisruptJMM. Follow the hashtag and join the conversation on justice, equity, diversity, and inclusion (#JEDI). #JMM2020",2020-01-15T16:14:26.000Z,1.21748E+18,en,FALSE,637358809,Twitter for iPhone,637358809,FALSE,https://pbs.twimg.com/profile_images/865179901271220225/UOru_RMn_normal.jpg,"Francesca Bernardi, Ph.D.",FALSE,2012-07-16T22:58:53.000Z,NA,"Assistant Professor @WPIMath. Co-founder of @GirlsTalkMath. @500womensci leadership member. She/her/hers/lei. MA, 🇺🇸/ Milano, 🇮🇹.",https://t.co/iZpanB8ybQ,8.65016E+17,5,10,0,5957,33,903,1859,NA,NA,NA,,NA,NA,1,amplification; strategic planning,1,talk support,1,influencers; hashtags,0,,0,,JH,amplification;hashtags;influencers;strategic planning;talk support,fra_berni,"Francesca Bernardi, Ph.D.",TRUE,FALSE,FALSE,FALSE
33,125,1.21748E+18,mathprofcarrie,"#disruptJMM Why do we engage in equity, inclusion, and diversity initiatives? Who really benefits?",2020-01-15T16:12:26.000Z,1.21748E+18,en,FALSE,31611970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,9,1,17401,129,3097,2423,NA,NA,NA,,NA,NA,0,,1,BC impact,0,,0,,1,representation,DL,BC impact;representation,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
34,126,1.21748E+18,mathyadriana,"So, why do we care about diversity and inclusion? @LoboWithACause invites us to answer these questions. #JMM2020 #disruptjmm https://t.co/5tBL3t10JO",2020-01-15T16:10:49.000Z,1.21748E+18,en,FALSE,7.76451E+17,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1267652145991618564/rnpdjctF_normal.jpg,Dr. Adriana Salerno Domínguez 🇻🇪,FALSE,2016-09-15T16:01:03.000Z,"Portland, ME","Math prof @BatesCollege. Program Officer (DMS/ANT) @nsf -- views/tweets are my own. Venezuelan, nerd, Jefa. #OnLeaveNotDead #Blacklivesmatter. (She/her)",,NA,4,29,1,5727,71,3107,813,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers,0,,1,representation,RR,amplification;influencers;representation;talk support,mathyadriana,Dr. Adriana Salerno Domínguez 🇻🇪,TRUE,FALSE,FALSE,FALSE
35,129,1.21748E+18,mathyadriana,"The awesome @mathprofcarrie introduces @LoboWithACause , with a call to acknowledge the stolen lands we’re on and to #disruptjmm (shout out to @pwr2dppl ) https://t.co/I4QVjfufDF",2020-01-15T16:03:45.000Z,1.21748E+18,en,FALSE,7.76451E+17,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1267652145991618564/rnpdjctF_normal.jpg,Dr. Adriana Salerno Domínguez 🇻🇪,FALSE,2016-09-15T16:01:03.000Z,"Portland, ME","Math prof @BatesCollege. Program Officer (DMS/ANT) @nsf -- views/tweets are my own. Venezuelan, nerd, Jefa. #OnLeaveNotDead #Blacklivesmatter. (She/her)",,NA,4,14,0,5727,71,3107,813,NA,NA,NA,,NA,NA,1,amplification,1,talk support,0,,0,,1,indigenous,JH,amplification;indigenous;talk support,mathyadriana,Dr. Adriana Salerno Domínguez 🇻🇪,TRUE,FALSE,FALSE,FALSE
36,131,1.21748E+18,monsoon0,My first session at #JMM2020 has a proud tweet-banner by @pwr2dppl I am so looking forward to #DisruptJMM and to hearing @LoboWithACause amongst many others at this MAA-SIAM-AMS Hrabowski-Gates-Tapia-McBay session. https://t.co/57JfBaAbMx,2020-01-15T16:01:25.000Z,1.21748E+18,en,FALSE,171782897,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/516087944575062018/8rH7VLzE_normal.png,Nalini Joshi,FALSE,2010-07-28T04:25:08.000Z,"Sydney, Australia","mathematician, wife, mother, Professor, addicted to math",http://t.co/JilATFWcQA,1.46725E+17,4,21,0,27249,393,13012,659,NA,NA,NA,,NA,NA,1,strategic planning,1,talk support,1,hashtags,0,,0,,DL,hashtags;strategic planning;talk support,monsoon0,Nalini Joshi,TRUE,FALSE,FALSE,FALSE
37,132,1.21748E+18,thewordninja_bk,@pwr2dppl first citation of @JointMath in @LoboWithACause’s invited presentation. #DisruptJMM for moving diversity -&gt; anti-oppression. https://t.co/bA4BD1qvIM,2020-01-15T15:59:03.000Z,1.21748E+18,en,FALSE,1693739557,Twitter for iPhone,3308531970,FALSE,https://pbs.twimg.com/profile_images/1147603987463471104/CjsdDqKI_normal.jpg,Brian Katz (BK),FALSE,2013-08-23T12:28:06.000Z,NA,"Word ninja, teacher, singer, cat fancier, queer mathematician, magical creature. Yes, the hair is real. Pronouns: no preference",,1.15046E+18,2,13,1,7547,18,1346,760,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers,0,,1,representation,RR,amplification;influencers;representation;talk support,thewordninja_bk,Brian Katz (BK),TRUE,FALSE,FALSE,FALSE
38,133,1.21748E+18,mathprofcarrie,Opening slide for @LoboWithACause talk at #JMM2020 #disruptJMM https://t.co/Es3oySfstA,2020-01-15T15:57:27.000Z,1.21748E+18,en,FALSE,31611970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,7,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,1,amplification,1,talk support,1,influencers; hashtags,0,,0,,JH,amplification;hashtags;influencers;talk support,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
39,139,1.21742E+18,pwr2dppl,"Why #DisruptJMM ? Because this. We don't just need to show the 🦈🦈🦈 we disagree, we gotta show the 🐟🐠🐡 that they belong and are wanted.

#JMM2020 #DiversityOrElse https://t.co/BkRtE7osp7",2020-01-15T12:04:22.000Z,1.21742E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,5,42,0,30431,42,3326,571,quoted,1.21718E+18,Any other aspiring PhDs getting major anxiety before the JMM? Particularly because so many people supported the “no mandatory diversity statements” op-ed and you feel like you’re about to be the small fish in a sea of sharks? 🥺🥺🥺,"belonging, diversity, motivation",en,2490409276,1,strategic planning; amplification,1,belonging,1,hashtags,0,,0,,DL,amplification;belonging;hashtags;strategic planning,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
40,147,1.21722E+18,LoboWithACause,#AwkwardBoardingSelfie On my way to #JMM2020 and sharing a flight with Coach Paul Weir and the rest of the @UNMLoboMBB team. My handle indicates that I’ll be cheering them on while I support #disruptJMM. https://t.co/qW6xp5J92Q,2020-01-14T23:19:37.000Z,1.21722E+18,en,FALSE,1969930824,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1443790216343351298/QhcE4Rzw_normal.jpg,Dr. Belin Tsinnajinnie,FALSE,2013-10-19T01:18:35.000Z,NA,"Diné and Filipino from Na'Neelzhiin, NM | I try to teach math | he/him | Beh-LIN TSIN-Ah-Jin-Ee | a blemish on mathematics",,1.32379E+18,1,28,0,8467,22,1294,1605,NA,NA,NA,,NA,NA,0,,1,BC impact,1,hashtags; influencers,0,,0,,RR,BC impact;hashtags;influencers,LoboWithACause,Dr. Belin Tsinnajinnie,TRUE,FALSE,FALSE,FALSE
41,148,1.21721E+18,mathprofcarrie,@MarissaKawehi Solidarity - I'm trying to amplify the #disruptJMM so that we can identify spaces of support to disrupt the current system,2020-01-14T22:06:52.000Z,1.2172E+18,en,FALSE,31611970,Twitter Web App,9.69877E+17,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,7,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,1,strategic planning,1,conversation,0,,0,,0,,JH,conversation;strategic planning,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
42,149,1.21721E+18,mathprofcarrie,@mathyadriana Hey - old threads are fun to dig up sometimes - you gonna start your #disruptJMM talk this way @thewordninja_bk ? LOL,2020-01-14T22:04:48.000Z,1.14586E+18,en,FALSE,31611970,Twitter Web App,31611970,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,4,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,0,,1,conversation; talk support,0,,0,,1,bipoc,DL,bipoc;conversation;talk support,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
43,152,1.21719E+18,mathprofcarrie,"okay, BS slides done. I think. I counted at least 5 #disruptJMM Thursday!!!!!!",2020-01-14T21:12:51.000Z,1.21719E+18,en,FALSE,31611970,Twitter Web App,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,6,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,0,,1,BC impact; talk support,0,,0,,0,,RR,BC impact;talk support,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
44,155,1.21718E+18,pwr2dppl,"In honor of #DiversityandInclusion
I hope you will consider how you might #DisruptJMM 

Challenge for #JMM2020 https://t.co/57uDt4ifgJ",2020-01-14T20:33:40.000Z,1.21718E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,19,42,3,30431,42,3326,571,NA,NA,NA,,NA,NA,1,strategic planning,0,,1,hashtags,0,,1,representation,JH,hashtags;representation;strategic planning,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
45,157,1.19859E+18,mathprofcarrie,@MitchKeller @sbagley @maryepilgrim #disruptJMM,2019-11-24T12:57:57.000Z,1.19835E+18,und,FALSE,31611970,Twitter for Android,8447352,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,0,2,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,0,,1,conversation; BC impact,0,,0,,0,,DL,BC impact;conversation,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
46,158,1.14619E+18,mathprofcarrie,@mathyadriana That sounded like the opening to a great plenary though #disruptjmm,2019-07-02T22:41:10.000Z,1.14586E+18,en,FALSE,31611970,Twitter for Android,7.76451E+17,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,0,4,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,0,,1,conversation,0,,0,,0,,RR,conversation,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
47,159,1.13375E+18,mathprofcarrie,#EiM2 #ethics #disruptdatascience #disruptJMM #CSEthics https://t.co/Yi3KlL0rYW,2019-05-29T14:48:11.000Z,1.13375E+18,und,FALSE,31611970,Twitter Web Client,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,2,0,17401,129,3097,2423,quoted,1.13375E+18,".@tinaeliassi emphasizes the need for ethics education for the whole population, not just CS majors
#NetSci2019 @2019NetSci #NetSciEd https://t.co/V7wDW1ru2o","ethics, education, live academic tweeting, images",en,373682248,1,amplification,0,,1,hashtags,0,,0,,JH,amplification;hashtags,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
48,161,1.1234E+18,mathprofcarrie,Practicing new hashtags. #DisruptJMM #DisruptMath,2019-05-01T01:43:07.000Z,1.1234E+18,en,FALSE,31611970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1084260396016586753/s2Yrn1yl_normal.jpg,Dr. Diaz Eaton - up to #GoodTrouble,FALSE,2009-04-16T02:40:38.000Z,Wabanaki lands (aka Maine USA),"🌈Latina/x neurodivergent prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets my own.",https://t.co/QL28nlTvn2,1.42485E+18,1,2,0,17401,129,3097,2423,NA,NA,NA,,NA,NA,1,strategic planning,0,,0,,0,,0,,DL,strategic planning,mathprofcarrie,Dr. Diaz Eaton - up to #GoodTrouble,TRUE,FALSE,FALSE,FALSE
49,163,1.1232E+18,WanderingPoint,#DisruptJMM https://t.co/5ucbcaEpD9,2019-04-30T12:30:13.000Z,1.1232E+18,und,FALSE,2932698781,Twitter Web Client,NA,FALSE,https://pbs.twimg.com/profile_images/574748429361922048/bfEubWru_normal.png,Dr. Wandering Point,FALSE,2014-12-16T19:22:06.000Z,NA,"Mathematician, feminist, hot sauce lover, olive hater. Come at me, bro. (she / her)",,7.86765E+17,2,5,0,7245,46,2587,360,quoted,1.1232E+18,"Once again, @pwr2dppl challenges the mathematics community to reject the comfort of the status quo. @mathyadriana @LuisLeyvaEdu @amermathsoc @maanow @AWMmath #NAM @sacnas 
https://t.co/G0rv3Hlctv",challenged,en,1693739557,1,amplification,0,,1,influencers; hashtags,1,humanize,1,representation,RR,amplification;hashtags;humanize;influencers;representation,WanderingPoint,Dr. Wandering Point,FALSE,FALSE,TRUE,FALSE
50,164,1.21863E+18,pwr2dppl,I like this take (read the thread) and I hope more privileged people can adapt this attitude when challenged. #DisruptJMM https://t.co/rMZiWaQCQb,2020-01-18T20:25:43.000Z,1.21863E+18,en,FALSE,3308531970,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1026615205332021248/L4debxu1_normal.jpg,DR. ABOLISH THE POLICE,FALSE,2015-08-07T08:21:21.000Z,Toronto,"1312 BLM MMIW; Make Euler Weep Again
students! steal the means of education! (she/they)",https://t.co/LfP2F61ncT,1.43323E+18,5,21,0,30431,42,3326,571,quoted,1.21858E+18,"To say one more thing.  Piper H described this statement as a ""punch to the powerful.""  I have a different view.  It reminded me of Yom Kippur.",perspectives,en,1087183776,1,amplification,0,,0,,0,,1,power; advocacy; learning,JH,advocacy;amplification;learning;power,pwr2dppl,DR. ABOLISH THE POLICE,FALSE,FALSE,TRUE,FALSE
51,182,1.21862E+18,matthematician,"“[C]arry some of this weight with me, so I can get back to thinking about math."" 🔥❤️🔥 #DisruptJMM https://t.co/QDuUh9q1cB",2020-01-18T19:33:15.000Z,1.21862E+18,en,FALSE,144273946,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/766046951502647296/u8R3voA9_normal.jpg,Matt Salomone,FALSE,2010-05-15T20:28:02.000Z,"Plymouth, MA","Associate professor & chair, @BridgeStateU math. Views my own. Minnechusetts, twins. Am a sandwich. #FiniteSimpleGroup. #WhoSaysMath. CV: https://t.co/6LS05hJDaK",https://t.co/WU1O0D0BtF,NA,9,24,0,21960,69,3078,2125,quoted,1.21854E+18,Here it is. #DisruptJMM https://t.co/pIPCd6Nu9s https://t.co/DdGBGsLBKe,"harrassment, supporting others",en,2932698781,1,amplification,1,talk support,0,,1,allyship in math,1,gender,DL,allyship in math;amplification;gender;talk support,matthematician,Matt Salomone,FALSE,FALSE,FALSE,FALSE
52,198,1.21861E+18,DrMRLD,I highly recommend reading this incredible woman’s statement. She read this at the beginning of her Number Theory talk. #DisruptJMM https://t.co/k2H1KmSWYe,2020-01-18T18:58:34.000Z,1.21861E+18,en,FALSE,1.09354E+18,Twitter for iPhone,NA,FALSE,https://pbs.twimg.com/profile_images/1222725897494638592/rVcUVReH_normal.jpg,Dr. Emerald Stacy 🏳️‍🌈,FALSE,2019-02-07T16:16:04.000Z,"Chestertown, MD","Liberal Arts Professor, Mathematician, Educator, Changemaker, Project NExT Silver’19, Equity, #disruptJMM, #disruptMath, (she/her/hers)",,1.32992E+18,13,42,0,491,4,266,284,quoted,1.21854E+18,Here it is. #DisruptJMM https://t.co/pIPCd6Nu9s https://t.co/DdGBGsLBKe,"harrassment, supporting others",en,2932698781,1,amplification,1,talk support,0,,1,math experience; allyship in math,1,gender; indigenous; advocacy; representation,RR,advocacy;allyship in math;amplification;gender;indigenous;math experience;representation;talk support,DrMRLD,Dr. Emerald Stacy 🏳️‍🌈,TRUE,FALSE,FALSE,FALSE
53,201,1.21861E+18,VictorPiercey1,Hey #DisruptJMM - @mathprofcarrie are going to be at Stout St. social for about 45 mins if you want to join!,2020-01-18T18:52:20.000Z,1.21861E+18,en,FALSE,1451206226,Twitter for Android,NA,FALSE,https://pbs.twimg.com/profile_images/1071108579497791494/E-KCtUCn_normal.jpg,Victor Piercey,FALSE,2013-05-23T11:19:31.000Z,"Big Rapids, MI",#GeneralEducation Director and Professor of #Mathematics at @FerrisState.  My tweets are my own.,,NA,0,3,0,5361,23,879,1368,NA,NA,NA,,NA,NA,0,,1,belonging,0,,0,,0,,JH,belonging,VictorPiercey1,Victor Piercey,TRUE,FALSE,FALSE,FALSE
